date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:53:39	10002/10002	---M--	200	added ('OK')	image/jpeg	etag:%222712-58a21877b6c80%22	http://demo.themeforshop.com/html_fastfood/assets/images/account_banner_2.jpg	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/images/account_banner_2.jpg	(from http://demo.themeforshop.com/html_fastfood/account.html)
18:53:39	45668/45668	---M-Z	200	added ('OK')	text/html	etag:%22b264-58a2187808148-gzip%22	http://demo.themeforshop.com/html_fastfood/order.html	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/order.html	(from http://demo.themeforshop.com/html_fastfood/account.html)
18:53:40	42007/42007	---M-Z	200	added ('OK')	text/html	etag:%22a417-58a2187781120-gzip%22	http://demo.themeforshop.com/html_fastfood/register.html	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/register.html	(from http://demo.themeforshop.com/html_fastfood/login.html)
18:53:41	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Fri,%2002%20Oct%202020%2011:53:41%20GMT	https://cdn.linearicons.com/robots.txt		(from https://cdn.linearicons.com/free/1.0.0/icon-font.min.css)
18:53:41	257/257	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Oct%202020%2011:53:26%20GMT	http://demo.themeforshop.com/html_fastfood/assets/fonts/glyphicons-halflings-regular.eot	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/fonts/glyphicons-halflings-regular.d5.delayed	(from http://demo.themeforshop.com/html_fastfood/assets/stylesheets/bootstrap.min.css)
18:53:42	257/257	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Oct%202020%2011:53:26%20GMT	http://demo.themeforshop.com/html_fastfood/assets/fonts/glyphicons-halflings-regular.eot?	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/fonts/glyphicons-halflings-regulard41d.eot	(from http://demo.themeforshop.com/html_fastfood/assets/stylesheets/bootstrap.min.css)
18:53:42	259/259	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Oct%202020%2011:53:27%20GMT	http://demo.themeforshop.com/html_fastfood/assets/fonts/glyphicons-halflings-regular.woff2	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/fonts/glyphicons-halflings-regular.d7.delayed	(from http://demo.themeforshop.com/html_fastfood/assets/stylesheets/bootstrap.min.css)
18:53:43	258/258	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Oct%202020%2011:53:27%20GMT	http://demo.themeforshop.com/html_fastfood/assets/fonts/glyphicons-halflings-regular.woff	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/fonts/glyphicons-halflings-regular.woff	(from http://demo.themeforshop.com/html_fastfood/assets/stylesheets/bootstrap.min.css)
18:53:43	257/257	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Oct%202020%2011:53:28%20GMT	http://demo.themeforshop.com/html_fastfood/assets/fonts/glyphicons-halflings-regular.ttf	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/fonts/glyphicons-halflings-regular.d9.delayed	(from http://demo.themeforshop.com/html_fastfood/assets/stylesheets/bootstrap.min.css)
18:53:44	257/257	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Oct%202020%2011:53:28%20GMT	http://demo.themeforshop.com/html_fastfood/assets/fonts/glyphicons-halflings-regular.svg	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/fonts/glyphicons-halflings-regular.svg	(from http://demo.themeforshop.com/html_fastfood/assets/stylesheets/bootstrap.min.css)
18:53:47	64464/64464	---M--	200	added ('OK')	text/html	etag:%22fbd0-58a2187799f90%22	http://demo.themeforshop.com/html_fastfood/assets/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/fonts/fontawesome-webfont3e6e.html	(from http://demo.themeforshop.com/html_fastfood/assets/stylesheets/font-awesome.min.css)
18:53:52	68875/68875	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2210d0b-58a2187797880%22	http://demo.themeforshop.com/html_fastfood/assets/fonts/fontawesome-webfont.eot?v=4.7.0	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/fonts/fontawesome-webfont3e6e.eot	(from http://demo.themeforshop.com/html_fastfood/assets/stylesheets/font-awesome.min.css)
18:53:54	355981/355981	---M--	200	added ('OK')	image/svg+xml	etag:%2256e8d-58a2187793230%22	http://demo.themeforshop.com/html_fastfood/assets/fonts/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/fonts/fontawesome-webfont3e6e.svg	(from http://demo.themeforshop.com/html_fastfood/assets/stylesheets/font-awesome.min.css)
18:53:59	17052/17052	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22429c-58a2187796cc8%22	http://demo.themeforshop.com/html_fastfood/assets/fonts/icons.eot	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/fonts/icons.eot	(from http://demo.themeforshop.com/html_fastfood/assets/stylesheets/social-buttons.css)
18:54:00	68875/68875	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2210d0b-58a2187797880%22	http://demo.themeforshop.com/html_fastfood/assets/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/fonts/fontawesome-webfontd41d.eot	(from http://demo.themeforshop.com/html_fastfood/assets/stylesheets/font-awesome.min.css)
18:54:02	16972/16972	---M--	200	added ('OK')	application/font-woff	etag:%22424c-58a2187793a00%22	http://demo.themeforshop.com/html_fastfood/assets/fonts/icons.woff	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/fonts/icons.woff	(from http://demo.themeforshop.com/html_fastfood/assets/stylesheets/social-buttons.css)
18:54:02	81284/81284	---M--	200	added ('OK')	application/font-woff	etag:%2213d84-58a21877949a0%22	http://demo.themeforshop.com/html_fastfood/assets/fonts/fontawesome-webfont.woff?v=4.7.0	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/fonts/fontawesome-webfont3e6e.woff	(from http://demo.themeforshop.com/html_fastfood/assets/stylesheets/font-awesome.min.css)
18:54:03	52545/52545	---M--	200	added ('OK')	image/svg+xml	etag:%22cd41-58a2187798820%22	http://demo.themeforshop.com/html_fastfood/assets/fonts/icons.svg	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/fonts/icons.svg	(from http://demo.themeforshop.com/html_fastfood/assets/stylesheets/social-buttons.css)
18:54:04	108/108	---M--	200	added ('OK')	image/png	etag:%226c-58a218779a760%22	http://demo.themeforshop.com/html_fastfood/assets/stylesheets/grabbing.png	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/stylesheets/grabbing.png	(from http://demo.themeforshop.com/html_fastfood/assets/stylesheets/owl.carousel.min.css)
18:54:04	16896/16896	---M--	200	added ('OK')	application/font-sfnt	etag:%224200-58a21877916d8%22	http://demo.themeforshop.com/html_fastfood/assets/fonts/icons.ttf	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/fonts/icons.ttf	(from http://demo.themeforshop.com/html_fastfood/assets/stylesheets/social-buttons.css)
18:54:05	242/242	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Oct%202020%2011:53:49%20GMT	http://demo.themeforshop.com/html_fastfood/assets/images/gradient/g30.png	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/images/gradient/g30.e6.delayed	(from http://demo.themeforshop.com/html_fastfood/assets/stylesheets/themepunch.revolution.css)
18:54:05	242/242	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Oct%202020%2011:53:50%20GMT	http://demo.themeforshop.com/html_fastfood/assets/images/gradient/g40.png	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/images/gradient/g40.e7.delayed	(from http://demo.themeforshop.com/html_fastfood/assets/stylesheets/themepunch.revolution.css)
18:54:06	237/237	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Oct%202020%2011:53:50%20GMT	http://demo.themeforshop.com/html_fastfood/assets/assets/shadow1.png	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/assets/shadow1.png	(from http://demo.themeforshop.com/html_fastfood/assets/stylesheets/themepunch.revolution.css)
18:54:06	237/237	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Oct%202020%2011:53:51%20GMT	http://demo.themeforshop.com/html_fastfood/assets/assets/shadow2.png	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/assets/shadow2.e9.delayed	(from http://demo.themeforshop.com/html_fastfood/assets/stylesheets/themepunch.revolution.css)
18:54:06	138204/138204	---M--	200	added ('OK')	application/font-sfnt	etag:%2221bdc-58a2187790738%22	http://demo.themeforshop.com/html_fastfood/assets/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/fonts/fontawesome-webfont3e6e.ttf	(from http://demo.themeforshop.com/html_fastfood/assets/stylesheets/font-awesome.min.css)
18:54:06	237/237	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Oct%202020%2011:53:51%20GMT	http://demo.themeforshop.com/html_fastfood/assets/assets/shadow3.png	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/assets/shadow3.png	(from http://demo.themeforshop.com/html_fastfood/assets/stylesheets/themepunch.revolution.css)
18:54:07	238/238	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Oct%202020%2011:53:51%20GMT	http://demo.themeforshop.com/html_fastfood/assets/assets/gridtile.png	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/assets/gridtile.eb.delayed	(from http://demo.themeforshop.com/html_fastfood/assets/stylesheets/themepunch.revolution.css)
18:54:07	244/244	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Oct%202020%2011:53:52%20GMT	http://demo.themeforshop.com/html_fastfood/assets/assets/gridtile_white.png	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/assets/gridtile_white.png	(from http://demo.themeforshop.com/html_fastfood/assets/stylesheets/themepunch.revolution.css)
18:54:08	242/242	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Oct%202020%2011:53:52%20GMT	http://demo.themeforshop.com/html_fastfood/assets/assets/gridtile_3x3.png	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/assets/gridtile_3x3.png	(from http://demo.themeforshop.com/html_fastfood/assets/stylesheets/themepunch.revolution.css)
18:54:08	248/248	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Oct%202020%2011:53:53%20GMT	http://demo.themeforshop.com/html_fastfood/assets/assets/gridtile_3x3_white.png	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/assets/gridtile_3x3_white.ee.delayed	(from http://demo.themeforshop.com/html_fastfood/assets/stylesheets/themepunch.revolution.css)
18:54:09	242/242	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Oct%202020%2011:53:53%20GMT	http://demo.themeforshop.com/html_fastfood/assets/assets/boxed_bgtile.png	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/assets/boxed_bgtile.png	(from http://demo.themeforshop.com/html_fastfood/assets/stylesheets/themepunch.revolution.css)
18:54:09	246/246	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Oct%202020%2011:53:54%20GMT	http://demo.themeforshop.com/html_fastfood/assets/assets/navigdots_bgtile.png	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/assets/navigdots_bgtile.f0.delayed	(from http://demo.themeforshop.com/html_fastfood/assets/stylesheets/themepunch.revolution.css)
18:54:10	236/236	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Oct%202020%2011:53:54%20GMT	http://demo.themeforshop.com/html_fastfood/assets/assets/bullet.png	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/assets/bullet.png	(from http://demo.themeforshop.com/html_fastfood/assets/stylesheets/themepunch.revolution.css)
18:54:10	237/237	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Oct%202020%2011:53:55%20GMT	http://demo.themeforshop.com/html_fastfood/assets/assets/bullets.png	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/assets/bullets.f2.delayed	(from http://demo.themeforshop.com/html_fastfood/assets/stylesheets/themepunch.revolution.css)
18:54:11	238/238	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Oct%202020%2011:53:55%20GMT	http://demo.themeforshop.com/html_fastfood/assets/assets/bullets2.png	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/assets/bullets2.png	(from http://demo.themeforshop.com/html_fastfood/assets/stylesheets/themepunch.revolution.css)
18:54:11	242/242	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Oct%202020%2011:53:56%20GMT	http://demo.themeforshop.com/html_fastfood/assets/assets/bullet_boxed.png	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/assets/bullet_boxed.f4.delayed	(from http://demo.themeforshop.com/html_fastfood/assets/stylesheets/themepunch.revolution.css)
18:54:11	239/239	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Oct%202020%2011:53:56%20GMT	http://demo.themeforshop.com/html_fastfood/assets/assets/navigdots.png	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/assets/navigdots.png	(from http://demo.themeforshop.com/html_fastfood/assets/stylesheets/themepunch.revolution.css)
18:54:12	240/240	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Oct%202020%2011:53:57%20GMT	http://demo.themeforshop.com/html_fastfood/assets/assets/large_left.png	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/assets/large_left.f6.delayed	(from http://demo.themeforshop.com/html_fastfood/assets/stylesheets/themepunch.revolution.css)
18:54:12	241/241	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Oct%202020%2011:53:57%20GMT	http://demo.themeforshop.com/html_fastfood/assets/assets/large_right.png	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/assets/large_right.png	(from http://demo.themeforshop.com/html_fastfood/assets/stylesheets/themepunch.revolution.css)
18:54:13	240/240	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Oct%202020%2011:53:57%20GMT	http://demo.themeforshop.com/html_fastfood/assets/assets/small_left.png	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/assets/small_left.png	(from http://demo.themeforshop.com/html_fastfood/assets/stylesheets/themepunch.revolution.css)
18:54:13	241/241	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Oct%202020%2011:53:58%20GMT	http://demo.themeforshop.com/html_fastfood/assets/assets/small_right.png	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/assets/small_right.f9.delayed	(from http://demo.themeforshop.com/html_fastfood/assets/stylesheets/themepunch.revolution.css)
18:54:14	240/240	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Oct%202020%2011:53:58%20GMT	http://demo.themeforshop.com/html_fastfood/assets/assets/arrow_left.png	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/assets/arrow_left.png	(from http://demo.themeforshop.com/html_fastfood/assets/stylesheets/themepunch.revolution.css)
18:54:14	241/241	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Oct%202020%2011:53:59%20GMT	http://demo.themeforshop.com/html_fastfood/assets/assets/arrow_right.png	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/assets/arrow_right.fb.delayed	(from http://demo.themeforshop.com/html_fastfood/assets/stylesheets/themepunch.revolution.css)
18:54:15	246/246	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Oct%202020%2011:53:59%20GMT	http://demo.themeforshop.com/html_fastfood/assets/assets/small_left_boxed.png	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/assets/small_left_boxed.png	(from http://demo.themeforshop.com/html_fastfood/assets/stylesheets/themepunch.revolution.css)
18:54:15	247/247	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Oct%202020%2011:54:00%20GMT	http://demo.themeforshop.com/html_fastfood/assets/assets/small_right_boxed.png	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/assets/small_right_boxed.fd.delayed	(from http://demo.themeforshop.com/html_fastfood/assets/stylesheets/themepunch.revolution.css)
18:54:16	239/239	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Oct%202020%2011:54:00%20GMT	http://demo.themeforshop.com/html_fastfood/assets/assets/arrowleft.png	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/assets/arrowleft.png	(from http://demo.themeforshop.com/html_fastfood/assets/stylesheets/themepunch.revolution.css)
18:54:16	240/240	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Oct%202020%2011:54:01%20GMT	http://demo.themeforshop.com/html_fastfood/assets/assets/arrowright.png	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/assets/arrowright.ff.delayed	(from http://demo.themeforshop.com/html_fastfood/assets/stylesheets/themepunch.revolution.css)
18:54:17	241/241	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Oct%202020%2011:54:01%20GMT	http://demo.themeforshop.com/html_fastfood/assets/assets/arrow_left2.png	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/assets/arrow_left2.png	(from http://demo.themeforshop.com/html_fastfood/assets/stylesheets/themepunch.revolution.css)
18:54:17	242/242	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Oct%202020%2011:54:02%20GMT	http://demo.themeforshop.com/html_fastfood/assets/assets/arrow_right2.png	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/assets/arrow_right2.101.delayed	(from http://demo.themeforshop.com/html_fastfood/assets/stylesheets/themepunch.revolution.css)
18:54:18	234/234	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Oct%202020%2011:54:02%20GMT	http://demo.themeforshop.com/html_fastfood/assets/assets/icon.png	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/assets/icon.png	(from http://demo.themeforshop.com/html_fastfood/assets/stylesheets/themepunch.revolution.css)
18:54:18	239/239	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Oct%202020%2011:54:03%20GMT	http://demo.themeforshop.com/html_fastfood/assets/assets/coloredbg.png	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/assets/coloredbg.103.delayed	(from http://demo.themeforshop.com/html_fastfood/assets/stylesheets/themepunch.revolution.css)
18:54:19	2530/2530	---M--	200	added ('OK')	image/gif	etag:%229e2-58a21877ecfb0%22	http://demo.themeforshop.com/html_fastfood/assets/images/loader.gif	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/images/loader.gif	(from http://demo.themeforshop.com/html_fastfood/assets/stylesheets/themepunch.revolution.css)
18:54:19	245/245	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Oct%202020%2011:54:04%20GMT	http://demo.themeforshop.com/html_fastfood/assets/images/fancybox_sprite.png	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/images/fancybox_sprite.105.delayed	(from http://demo.themeforshop.com/html_fastfood/assets/stylesheets/jquery.fancybox.css)
18:54:20	246/246	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Oct%202020%2011:54:04%20GMT	http://demo.themeforshop.com/html_fastfood/assets/images/fancybox_loading.gif	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/images/fancybox_loading.gif	(from http://demo.themeforshop.com/html_fastfood/assets/stylesheets/jquery.fancybox.css)
18:54:20	248/248	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Oct%202020%2011:54:05%20GMT	http://demo.themeforshop.com/html_fastfood/assets/images/fancybox_sprite@2x.png	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/images/fancybox_sprite@2x.107.delayed	(from http://demo.themeforshop.com/html_fastfood/assets/stylesheets/jquery.fancybox.css)
18:54:20	249/249	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Oct%202020%2011:54:05%20GMT	http://demo.themeforshop.com/html_fastfood/assets/images/fancybox_loading@2x.gif	C:/My%20Web%20Sites/web/demo.themeforshop.com/html_fastfood/assets/images/fancybox_loading@2x.gif	(from http://demo.themeforshop.com/html_fastfood/assets/stylesheets/jquery.fancybox.css)
18:54:21	267/267	---M--	308	error ('Permanent%20Redirect')	text/html	date:Fri,%2002%20Oct%202020%2011:54:21%20GMT	http://pinterest.com/robots.txt		(from http://demo.themeforshop.com/html_fastfood/product.html)
18:54:22	645/645	---M--	308	error ('Permanent%20Redirect')	text/html	date:Fri,%2002%20Oct%202020%2011:54:22%20GMT	https://pinterest.com/pin/create/button/?url=https://cs-fastfood.myshopify.com/products/extra-crispy-1%26media=http://cdn.shopify.com/s/files/1/2487/3424/products/13_1024x1024.jpg?v=1508991313%26description=Extra%20Crispy	C:/My%20Web%20Sites/web/pinterest.com/pin/create/button/index0fe9.html	(from http://pinterest.com/pin/create/button/?url=https://cs-fastfood.myshopify.com/products/extra-crispy-1&media=http://cdn.shopify.com/s/files/1/2487/3424/products/13_1024x1024.jpg?v=1508991313&description=Extra%20Crispy)
18:54:22	569/569	---M--	308	error ('Permanent%20Redirect')	text/html	date:Fri,%2002%20Oct%202020%2011:54:22%20GMT	https://pinterest.com/pin/create/button/?url=https://cs-fastfood.myshopify.com%26media=http://cdn.shopify.com/s/files/1/2487/3424/articles/37_1024x1024.jpg?v=1509072491%26description=	C:/My%20Web%20Sites/web/pinterest.com/pin/create/button/index74ad.html	(from http://pinterest.com/pin/create/button/?url=https://cs-fastfood.myshopify.com&media=http://cdn.shopify.com/s/files/1/2487/3424/articles/37_1024x1024.jpg?v=1509072491&description=)
18:54:22	267/267	---M--	308	error ('Permanent%20Redirect')	text/html	date:Fri,%2002%20Oct%202020%2011:54:22%20GMT	https://pinterest.com/robots.txt		(from http://pinterest.com/pin/create/button/?url=https://cs-fastfood.myshopify.com/products/extra-crispy-1&media=http://cdn.shopify.com/s/files/1/2487/3424/products/13_1024x1024.jpg?v=1508991313&description=Extra%20Crispy)
